time,R,P,S
99980.29998029998,6.847340483896216e-14,0.7999999999999213,2.5e-323
99980.39998039998,6.226456239508654e-14,0.7999999999999284,2.5e-323
99980.49998049998,7.858831096154078e-14,0.7999999999999098,2.5e-323
99980.59998059997,7.146230159028633e-14,0.7999999999999179,2.5e-323
99980.69998069998,6.498244651357269e-14,0.7999999999999252,2.5e-323
99980.79998079997,8.20187590333057e-14,0.7999999999999058,2.5e-323
99980.89998089998,7.458170039013821e-14,0.7999999999999143,2.5e-323
99980.99998099997,6.781899992696522e-14,0.799999999999922,2.5e-323
99981.09998109998,6.166950975420335e-14,0.799999999999929,2.5e-323
99981.19998119998,7.78373055392248e-14,0.7999999999999106,2.5e-323
99981.29998129998,7.077940973105174e-14,0.7999999999999187,2.5e-323
99981.39998139998,6.43614905350162e-14,0.799999999999926,2.5e-323
99981.49998149998,8.123506125519816e-14,0.7999999999999068,2.5e-323
99981.59998159998,7.386908119023722e-14,0.7999999999999152,2.5e-323
99981.69998169997,6.71710127115608e-14,0.799999999999923,2.5e-323
99981.79998179998,8.478117599476644e-14,0.7999999999999029,2.5e-323
99981.89998189997,7.709365984747487e-14,0.7999999999999117,2.5e-323
99981.99998199998,7.010320995057466e-14,0.7999999999999197,2.5e-323
99982.09998209999,6.374661955188829e-14,0.7999999999999269,2.5e-323
99982.19998219998,8.045904274972518e-14,0.7999999999999079,2.5e-323
99982.29998229998,7.316344462400916e-14,0.7999999999999162,2.5e-323
99982.39998239998,6.652937468889898e-14,0.7999999999999238,2.5e-323
99982.49998249998,8.397137503288069e-14,0.7999999999999039,2.5e-323
99982.59998259998,7.635730469632923e-14,0.7999999999999127,2.5e-323
99982.69998269998,6.943363933836455e-14,0.7999999999999206,2.5e-323
99982.79998279997,6.31377763622619e-14,0.7999999999999278,2.5e-323
99982.89998289998,7.969063134419643e-14,0.7999999999999089,2.5e-323
99982.99998299999,7.246472506880084e-14,0.7999999999999172,2.5e-323
99983.09998309998,6.58940261909303e-14,0.7999999999999247,2.5e-323
99983.19998319999,8.316951147007142e-14,0.799999999999905,2.5e-323
99983.29998329998,7.56281668913455e-14,0.7999999999999136,2.5e-323
99983.39998339998,6.877063134126985e-14,0.7999999999999213,2.5e-323
99983.49998349998,6.253490045162089e-14,0.7999999999999284,2.5e-323
99983.59998359998,7.892975065690119e-14,0.7999999999999098,2.5e-323
99983.69998369997,7.177285307247354e-14,0.7999999999999179,2.5e-323
99983.79998379998,6.526490406724243e-14,0.7999999999999253,2.5e-323
99983.89998389999,8.237550561269372e-14,0.7999999999999059,2.5e-323
99983.99998399998,7.490617397213184e-14,0.7999999999999143,2.5e-323
99984.09998409999,6.811412007363416e-14,0.799999999999922,2.5e-323
99984.19998419998,6.19379319116403e-14,0.799999999999929,2.5e-323
99984.29998429999,7.817632509405494e-14,0.7999999999999104,2.5e-323
99984.39998439998,7.108775990224176e-14,0.7999999999999186,2.5e-323
99984.49998449998,6.464194582073373e-14,0.7999999999999259,2.5e-323
99984.59998459998,8.158927859038885e-14,0.7999999999999066,2.5e-323
99984.69998469998,7.419125422241558e-14,0.7999999999999149,2.5e-323
99984.79998479999,6.746404032638841e-14,0.7999999999999226,2.5e-323
99984.89998489998,8.515127211018655e-14,0.7999999999999025,2.5e-323
99984.99998499999,7.743027512926786e-14,0.7999999999999113,2.5e-323
99985.09998509998,7.040937324527312e-14,0.7999999999999193,2.5e-323
99985.19998519999,6.402508570052849e-14,0.7999999999999265,2.5e-323
99985.29998529998,8.081074744168396e-14,0.7999999999999073,2.5e-323
99985.39998539998,7.348333221024582e-14,0.7999999999999158,2.5e-323
99985.49998549998,6.68203235107331e-14,0.7999999999999233,2.5e-323
99985.59998559998,8.433884525720281e-14,0.7999999999999033,2.5e-323
99985.69998569999,7.669153152410667e-14,0.799999999999912,2.5e-323
99985.79998579998,6.973763014682414e-14,0.7999999999999199,2.5e-323
99985.89998589999,6.341426646527238e-14,0.7999999999999271,2.5e-323
99985.99998599998,8.003983992444319e-14,0.7999999999999081,2.5e-323
99986.09998609999,7.278234224647681e-14,0.7999999999999164,2.5e-323
99986.19998619998,6.618290989897007e-14,0.7999999999999239,2.5e-323
99986.29998629999,8.353437308199454e-14,0.799999999999904,2.5e-323
99986.39998639998,7.596002098441394e-14,0.7999999999999127,2.5e-323
99986.49998649998,6.907246396301426e-14,0.7999999999999206,2.5e-323
99986.59998659999,6.280942751616351e-14,0.7999999999999277,2.5e-323
99986.69998669998,7.927647957214524e-14,0.7999999999999089,2.5e-323
99986.79998679999,7.208821480383978e-14,0.7999999999999171,2.5e-323
99986.89998689998,6.55517362724353e-14,0.7999999999999245,2.5e-323
99986.99998699999,8.273777581597607e-14,0.799999999999905,2.5e-323
99987.09998709998,7.523567097924961e-14,0.7999999999999137,2.5e-323
99987.19998719999,6.841380874410483e-14,0.7999999999999216,2.5e-323
99987.29998729998,6.22105088874762e-14,0.7999999999999287,2.5e-323
99987.39998739999,7.852059071095193e-14,0.79999999999991,2.5e-323
99987.49998749999,7.140088107473608e-14,0.7999999999999181,2.5e-323
99987.59998759998,6.492674006676185e-14,0.7999999999999255,2.5e-323
99987.69998769999,8.19489745022492e-14,0.7999999999999061,2.5e-323
99987.79998779998,7.451840971698481e-14,0.7999999999999146,2.5e-323
99987.89998789999,6.776159921238439e-14,0.7999999999999223,2.5e-323
99987.99998799998,8.552708962049563e-14,0.7999999999999021,2.5e-323
99988.09998809999,7.777209370401123e-14,0.799999999999911,2.5e-323
99988.19998819998,7.072026864686844e-14,0.7999999999999191,2.5e-323
99988.29998829999,6.430785543868621e-14,0.7999999999999264,2.5e-323
99988.3999884,8.116788605272808e-14,0.7999999999999072,2.5e-323
99988.49998849999,7.380816164493619e-14,0.7999999999999156,2.5e-323
99988.59998859999,6.711576666914407e-14,0.7999999999999232,2.5e-323
99988.69998869998,8.47119902394433e-14,0.7999999999999031,2.5e-323
99988.79998879999,7.703091923407282e-14,0.7999999999999119,2.5e-323
99988.89998889998,7.004631449466059e-14,0.7999999999999199,2.5e-323
99988.99998899999,6.369502508346632e-14,0.7999999999999271,2.5e-323
99989.09998909998,8.039443814523242e-14,0.799999999999908,2.5e-323
99989.19998919999,7.310486100649688e-14,0.7999999999999162,2.5e-323
99989.2999893,6.647625132734343e-14,0.7999999999999238,2.5e-323
99989.39998939999,8.390486322942126e-14,0.7999999999999038,2.5e-323
99989.4999895,7.629699392352849e-14,0.7999999999999126,2.5e-323
99989.59998959998,6.937895189637847e-14,0.7999999999999204,2.5e-323
99989.69998969999,6.308818833138722e-14,0.7999999999999277,2.5e-323
99989.79998979998,7.962855423571594e-14,0.7999999999999087,2.5e-323
99989.89998989999,7.240843820077237e-14,0.7999999999999169,2.5e-323
99989.99998999998,6.584298989744171e-14,0.7999999999999244,2.5e-323
99990.09999009999,8.310562872701332e-14,0.7999999999999049,2.5e-323
99990.1999902,7.557024515640941e-14,0.7999999999999134,2.5e-323
99990.29999029999,6.871811482580716e-14,0.7999999999999212,2.5e-323
99990.3999904,6.248728514797927e-14,0.7999999999999283,2.5e-323
99990.49999049999,7.887015855134905e-14,0.7999999999999097,2.5e-323
99990.59999059999,7.171882433109231e-14,0.7999999999999178,2.5e-323
99990.69999069998,6.521591973584849e-14,0.7999999999999251,2.5e-323
99990.79999079999,8.231420767017761e-14,0.7999999999999056,2.5e-323
99990.89999089998,7.485060104433392e-14,0.7999999999999141,2.5e-323
99990.99999099999,6.806373791720104e-14,0.7999999999999218,2.5e-323
99991.09999109998,6.189225609842592e-14,0.7999999999999289,2.5e-323
99991.19999119999,7.811917610242128e-14,0.7999999999999103,2.5e-323
99991.2999913,7.103595121183353e-14,0.7999999999999184,2.5e-323
99991.39999139999,6.459497884372672e-14,0.7999999999999258,2.5e-323
99991.4999915,8.15305218242918e-14,0.7999999999999065,2.5e-323
99991.59999159999,7.413799045104726e-14,0.7999999999999149,2.5e-323
99991.69999169999,6.741575648887092e-14,0.7999999999999226,2.5e-323
99991.79999179998,8.50908760820707e-14,0.7999999999999025,2.5e-323
99991.89999189999,7.73755279460256e-14,0.7999999999999113,2.5e-323
99991.99999199998,7.035974706160245e-14,0.7999999999999193,2.5e-323
99992.09999209999,6.398010195140278e-14,0.7999999999999265,2.5e-323
99992.1999922,8.075448882726347e-14,0.7999999999999075,2.5e-323
99992.29999229999,7.343233848614574e-14,0.7999999999999159,2.5e-323
99992.3999924,6.677410244416177e-14,0.7999999999999236,2.5e-323
99992.49999249999,8.428104755664821e-14,0.7999999999999036,2.5e-323
99992.5999926,7.663914541420156e-14,0.7999999999999122,2.5e-323
99992.69999269999,6.969014944511758e-14,0.7999999999999201,2.5e-323
99992.79999279999,6.337123229079347e-14,0.7999999999999272,2.5e-323
99992.89999289998,7.998603703145038e-14,0.7999999999999082,2.5e-323
99992.99999299999,7.273358000623424e-14,0.7999999999999166,2.5e-323
99993.0999931,6.613871655256365e-14,0.799999999999924,2.5e-323
99993.19999319999,8.347912952687625e-14,0.7999999999999041,2.5e-323
99993.2999933,7.59099557878071e-14,0.7999999999999128,2.5e-323
99993.39999339999,6.902709223929981e-14,0.7999999999999207,2.5e-323
99993.4999935,6.276830973646123e-14,0.7999999999999279,2.5e-323
99993.59999359999,7.922509057691101e-14,0.7999999999999091,2.5e-323
99993.6999937,7.204164603026455e-14,0.7999999999999173,2.5e-323
99993.79999379998,6.550953609001387e-14,0.7999999999999249,2.5e-323
99993.89999389999,8.268504284773375e-14,0.7999999999999053,2.5e-323
99993.999994,7.518788710508703e-14,0.7999999999999139,2.5e-323
99994.09999409999,6.837051001270845e-14,0.7999999999999217,2.5e-323
99994.1999942,6.217127479467154e-14,0.7999999999999287,2.5e-323
99994.29999429999,7.847157438020586e-14,0.7999999999999101,2.5e-323
99994.3999944,7.135646828938663e-14,0.7999999999999182,2.5e-323
99994.49999449999,6.488649898273042e-14,0.7999999999999257,2.5e-323
99994.5999946,8.189870917348011e-14,0.7999999999999062,2.5e-323
99994.69999469999,7.447286812669737e-14,0.7999999999999147,2.5e-323
99994.79999479999,6.77203379896722e-14,0.7999999999999224,2.5e-323
99994.8999949,8.547555965800014e-14,0.7999999999999021,2.5e-323
99994.99999499999,7.772540939524515e-14,0.799999999999911,2.5e-323
99995.0999951,7.067797490927398e-14,0.7999999999999191,2.5e-323
99995.19999519999,6.426953987845309e-14,0.7999999999999264,2.5e-323
99995.2999953,8.11200460388951e-14,0.7999999999999072,2.5e-323
99995.39999539999,7.376482386928433e-14,0.7999999999999156,2.5e-323
99995.4999955,6.707650799010837e-14,0.7999999999999232,2.5e-323
99995.59999559999,8.466298258014252e-14,0.7999999999999032,2.5e-323
99995.6999957,7.698652686508178e-14,0.799999999999912,2.5e-323
99995.7999958,7.000610337175397e-14,0.79999999999992,2.5e-323
99995.89999589999,6.365860192890282e-14,0.7999999999999272,2.5e-323
99995.999996,8.034898170343732e-14,0.7999999999999082,2.5e-323
99996.09999609999,7.306368910401201e-14,0.7999999999999166,2.5e-323
99996.1999962,6.643896070375743e-14,0.7999999999999241,2.5e-323
99996.29999629999,8.385833440372714e-14,0.7999999999999042,2.5e-323
99996.3999964,7.625485398342945e-14,0.7999999999999129,2.5e-323
99996.49999649999,6.93407874754719e-14,0.7999999999999208,2.5e-323
99996.5999966,6.305362494205331e-14,0.7999999999999279,2.5e-323
99996.6999967,7.958544020844866e-14,0.7999999999999091,2.5e-323
99996.7999968,7.236939476303234e-14,0.7999999999999173,2.5e-323
99996.8999969,6.580763332848717e-14,0.7999999999999248,2.5e-323
99996.99999699999,8.306153586726561e-14,0.7999999999999051,2.5e-323
99997.0999971,7.55303186825044e-14,0.7999999999999137,2.5e-323
99997.19999719999,6.868196169339033e-14,0.7999999999999214,2.5e-323
99997.2999973,6.245454933454246e-14,0.7999999999999285,2.5e-323
99997.39999739999,7.882934636216799e-14,0.7999999999999099,2.5e-323
99997.4999975,7.168187247577261e-14,0.7999999999999181,2.5e-323
99997.5999976,6.518246369903151e-14,0.7999999999999254,2.5e-323
99997.6999977,8.227250852441397e-14,0.7999999999999059,2.5e-323
99997.7999978,7.481284963134344e-14,0.7999999999999143,2.5e-323
99997.8999979,6.802956116459605e-14,0.799999999999922,2.5e-323
99997.999998,6.186131613216336e-14,0.7999999999999291,2.5e-323
99998.09999809999,7.808062574970292e-14,0.7999999999999107,2.5e-323
99998.1999982,7.100105458032067e-14,0.7999999999999188,2.5e-323
99998.29999829999,6.45633902907187e-14,0.799999999999926,2.5e-323
99998.3999984,8.149117473826997e-14,0.7999999999999067,2.5e-323
99998.4999985,7.410237623827276e-14,0.7999999999999152,2.5e-323
99998.5999986,6.738352170331641e-14,0.7999999999999228,2.5e-323
99998.6999987,8.505073618622393e-14,0.7999999999999027,2.5e-323
99998.7999988,7.733920002189072e-14,0.7999999999999114,2.5e-323
99998.8999989,7.032686983691676e-14,0.7999999999999194,2.5e-323
99998.99999899999,6.395034832805192e-14,0.7999999999999268,2.5e-323
99999.0999991,8.071745275511494e-14,0.7999999999999077,2.5e-323
99999.19999919999,7.339882416697038e-14,0.799999999999916,2.5e-323
99999.2999993,6.67437757175335e-14,0.7999999999999237,2.5e-323
99999.3999994,8.424331076051535e-14,0.7999999999999037,2.5e-323
99999.4999995,7.660500105046107e-14,0.7999999999999123,2.5e-323
99999.5999996,6.965925629690389e-14,0.7999999999999203,2.5e-323
99999.6999997,6.334328148246339e-14,0.7999999999999275,2.5e-323
99999.7999998,7.995127149863217e-14,0.7999999999999086,2.5e-323
99999.8999999,7.270212879013433e-14,0.7999999999999169,2.5e-323
100000.0,6.611026444310049e-14,0.7999999999999244,2.5e-323
